#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_east_side_adj;East Sidean;;East Sider;;;;;;;;;;;x
d_eastgold;Eastgold;Eastgold;Eastgold;;Eastgold;;;;;;;;;x
d_eastgold_adj;Eastgoldian;;eastgolder;;;;;;;;;;;x
d_eastgrounds;Eastgrounds;Eastgrounds;Eastgrounds;;Eastgrounds;;;;;;;;;x
d_eastgrounds_adj;Eastgroundsian;;eastgroundser;;;;;;;;;;;x
d_easthorn;Easthorn;Easthorn;Easthorn;;Easthorn;;;;;;;;;x
d_easthorn_adj;Easthornian;;easthorner;;;;;;;;;;;x
d_emerald_hills;Emerald Hills;Emerald Hills;Emerald Hills;;Emerald Hills;;;;;;;;;x
d_emerald_hills_adj;Emerald Hillsian;;Emerald Hillser;;;;;;;;;;;x
d_emerald_lake;Emerald Lake;Emerald Lake;Emerald Lake;;Emerald Lake;;;;;;;;;x
d_emerald_lake_adj;Emerald Lakean;;Emerald Laker;;;;;;;;;;;x
d_ertho;Ertho;Ertho;Ertho;;Ertho;;;;;;;;;x
d_ertho_adj;Erthian;;erther;;;;;;;;;;;x
d_estmanedie;Estmanedie;Estmanedie;Estmanedie;;Estmanedie;;;;;;;;;x
d_estmanedie_adj;Estmanediean;;estmaneder;;;;;;;;;;;x
d_evanafreeka;Evanafreeka;Evanafreeka;Evanafreeka;;Evanafreeka;;;;;;;;;x
d_evanafreeka_adj;Evanafreekan;;evanafreeker;;;;;;;;;;;x
d_everside;Everside;Everside;Everside;;Everside;;;;;;;;;x
d_everside_adj;Eversidean;;eversider;;;;;;;;;;;x
d_everville;Everville;Everville;Everville;;Everville;;;;;;;;;x
d_everville_adj;Evervillean;;everviller;;;;;;;;;;;x
d_featherland;Featherland;Featherland;Featherland;;Featherland;;;;;;;;;x
d_featherland_adj;Featherlandian;;featherlander;;;;;;;;;;;x
d_fiersand_ridge;Fiersand Ridge;Fiersand Ridge;Fiersand Ridge;;Fiersand Ridge;;;;;;;;;x
d_fiersand_ridge_adj;Fiersand Ridgean;;Fiersand Ridger;;;;;;;;;;;x
d_fillydelphia;Fillydelphia;Fillydelphia;Fillydelphia;;Fillydelphia;;;;;;;;;x
d_fillydelphia_adj;Fillydelphian;;fillydelpher;;;;;;;;;;;x
d_firebeakland;Firebeakland;Firebeakland;Firebeakland;;Firebeakland;;;;;;;;;x
d_firebeakland_adj;Firebeaklandian;;firebeaklander;;;;;;;;;;;x
d_froggy_bottom_bogg;Froggy Bottom Bogg;Froggy Bottom Bogg;Froggy Bottom Bogg;;Froggy Bottom Bogg;;;;;;;;;x
d_froggy_bottom_bogg_adj;Froggy Bottom Boggian;;Froggy Bottom Bogger;;;;;;;;;;;x
d_frozen_claw;Frozen Claw;Frozen Claw;Frozen Claw;;Frozen Claw;;;;;;;;;x
d_frozen_claw_adj;Frozen Clawian;;Frozen Clawer;;;;;;;;;;;x
d_frozenlands;Frozenlands;Frozenlands;Frozenlands;;Frozenlands;;;;;;;;;x
d_frozenlands_adj;Frozenlandsian;;frozenlandser;;;;;;;;;;;x
d_galloping_gorge;Galloping Gorge;Galloping Gorge;Galloping Gorge;;Galloping Gorge;;;;;;;;;x
d_galloping_gorge_adj;Galloping Gorgean;;Galloping Gorger;;;;;;;;;;;x
d_ghastly_gorge;Ghastly Gorge;Ghastly Gorge;Ghastly Gorge;;Ghastly Gorge;;;;;;;;;x
d_ghastly_gorge_adj;Ghastly Gorgean;;Ghastly Gorger;;;;;;;;;;;x
d_gliming_forest;Gliming Forest;Gliming Forest;Gliming Forest;;Gliming Forest;;;;;;;;;x
d_gliming_forest_adj;Gliming Forestian;;Gliming Forester;;;;;;;;;;;x
d_goldery;Goldery;Goldery;Goldery;;Goldery;;;;;;;;;x
d_goldery_adj;Golderian;;golderer;;;;;;;;;;;x
d_goldgrass;Goldgrass;Goldgrass;Goldgrass;;Goldgrass;;;;;;;;;x
d_goldgrass_adj;Goldgrassian;;goldgrasser;;;;;;;;;;;x
d_goldleaf;Goldleaf;Goldleaf;Goldleaf;;Goldleaf;;;;;;;;;x
d_goldleaf_adj;Goldleafian;;goldleafer;;;;;;;;;;;x
d_goldwood;Goldwood;Goldwood;Goldwood;;Goldwood;;;;;;;;;x
d_goldwood_adj;Goldwoodian;;goldwooder;;;;;;;;;;;x
d_gramarea;Gramarea;Gramarea;Gramarea;;Gramarea;;;;;;;;;x
d_gramarea_adj;Gramarean;;gramarer;;;;;;;;;;;x
d_greater_everfree;Greater Everfree;Greater Everfree;Greater Everfree;;Greater Everfree;;;;;;;;;x
d_greater_everfree_adj;Greater Everfreean;;Greater Everfrer;;;;;;;;;;;x
d_greater_talonringia;Greater Talonringia;Greater Talonringia;Greater Talonringia;;Greater Talonringia;;;;;;;;;x
d_greater_talonringia_adj;Greater Talonringian;;Greater Talonringer;;;;;;;;;;;x
d_greenbank;Greenbank;Greenbank;Greenbank;;Greenbank;;;;;;;;;x
d_greenbank_adj;Greenbankian;;greenbanker;;;;;;;;;;;x
d_greendale;Greendale;Greendale;Greendale;;Greendale;;;;;;;;;x
d_greendale_adj;Greendalean;;greendaler;;;;;;;;;;;x
d_griffonthia;Griffonthia;Griffonthia;Griffonthia;;Griffonthia;;;;;;;;;x
d_griffonthia_adj;Griffonthian;;griffonther;;;;;;;;;;;x
d_hartador;Hartador;Hartador;Hartador;;Hartador;;;;;;;;;x
d_hartador_adj;Hartadorian;;hartadorer;;;;;;;;;;;x
d_hayseed;Hayseed;Hayseed;Hayseed;;Hayseed;;;;;;;;;x
d_hayseed_adj;Hayseedian;;hayseeder;;;;;;;;;;;x
d_hearth_pass;Hearth Pass;Hearth Pass;Hearth Pass;;Hearth Pass;;;;;;;;;x
d_hearth_pass_adj;Hearth Passian;;Hearth Passer;;;;;;;;;;;x
d_hebazed;Hebazed;Hebazed;Hebazed;;Hebazed;;;;;;;;;x
d_hebazed_adj;Hebazedian;;hebazeder;;;;;;;;;;;x
d_hovendale;Hovendale;Hovendale;Hovendale;;Hovendale;;;;;;;;;x
d_hovendale_adj;Hovendalean;;hovendaler;;;;;;;;;;;x
d_hurricanion;Hurricanion;Hurricanion;Hurricanion;;Hurricanion;;;;;;;;;x
d_hurricanion_adj;Hurricanionian;;hurricanioner;;;;;;;;;;;x
d_iceheart_mountin;Iceheart Mountin;Iceheart Mountin;Iceheart Mountin;;Iceheart Mountin;;;;;;;;;x
d_iceheart_mountin_adj;Iceheart Mountinian;;Iceheart Mountiner;;;;;;;;;;;x
d_iolite;Iolite;Iolite;Iolite;;Iolite;;;;;;;;;x
d_iolite_adj;Iolitean;;ioliter;;;;;;;;;;;x
d_jasper_hills;Jasper Hills;Jasper Hills;Jasper Hills;;Jasper Hills;;;;;;;;;x
d_jasper_hills_adj;Jasper Hillsian;;Jasper Hillser;;;;;;;;;;;x
d_jazmare;Jazmare;Jazmare;Jazmare;;Jazmare;;;;;;;;;x
d_jazmare_adj;Jazmarean;;jazmarer;;;;;;;;;;;x
d_katomakka;Katomakka;Katomakka;Katomakka;;Katomakka;;;;;;;;;x
d_katomakka_adj;Katomakkan;;katomakker;;;;;;;;;;;x
d_kermareshah;Kermareshah;Kermareshah;Kermareshah;;Kermareshah;;;;;;;;;x
d_kermareshah_adj;Kermareshahian;;kermareshaher;;;;;;;;;;;x
d_knossos;Knossos;Knossos;Knossos;;Knossos;;;;;;;;;x
d_knossos_adj;Knossosian;;knossoser;;;;;;;;;;;x
d_lapus;Lapus;Lapus;Lapus;;Lapus;;;;;;;;;x
d_lapus_adj;Lapusian;;lapuser;;;;;;;;;;;x
d_las_pegasus;Las Pegasus;Las Pegasus;Las Pegasus;;Las Pegasus;;;;;;;;;x
d_las_pegasus_adj;Las Pegasusian;;Las Pegasuser;;;;;;;;;;;x
d_leafgate;Leafgate;Leafgate;Leafgate;;Leafgate;;;;;;;;;x
d_leafgate_adj;Leafgatean;;leafgater;;;;;;;;;;;x
d_lemonshire;Lemonshire;Lemonshire;Lemonshire;;Lemonshire;;;;;;;;;x
d_lemonshire_adj;Lemonshirean;;lemonshirer;;;;;;;;;;;x
d_lesser_everfree;Lesser Everfree;Lesser Everfree;Lesser Everfree;;Lesser Everfree;;;;;;;;;x
d_lesser_everfree_adj;Lesser Everfreean;;Lesser Everfrer;;;;;;;;;;;x
d_lesser_talonringia;Lesser Talonringia;Lesser Talonringia;Lesser Talonringia;;Lesser Talonringia;;;;;;;;;x
d_lesser_talonringia_adj;Lesser Talonringian;;Lesser Talonringer;;;;;;;;;;;x
d_lower_doegon;Lower Doegon;Lower Doegon;Lower Doegon;;Lower Doegon;;;;;;;;;x
d_lower_doegon_adj;Lower Doegonian;;Lower Doegoner;;;;;;;;;;;x
d_lowlands;Lowlands;Lowlands;Lowlands;;Lowlands;;;;;;;;;x
d_lowlands_adj;Lowlandsian;;lowlandser;;;;;;;;;;;x
d_lowwing_gap;Lowwing Gap;Lowwing Gap;Lowwing Gap;;Lowwing Gap;;;;;;;;;x
d_lowwing_gap_adj;Lowwing Gapian;;Lowwing Gaper;;;;;;;;;;;x
d_lyana;Lyana;Lyana;Lyana;;Lyana;;;;;;;;;x
d_lyana_adj;Lyanan;;lyaner;;;;;;;;;;;x
d_lynxwingbourg;Lynxwingbourg;Lynxwingbourg;Lynxwingbourg;;Lynxwingbourg;;;;;;;;;x
d_lynxwingbourg_adj;Lynxwingbourgian;;lynxwingbourger;;;;;;;;;;;x
d_macintosh_hills;Macintosh Hills;Macintosh Hills;Macintosh Hills;;Macintosh Hills;;;;;;;;;x
d_macintosh_hills_adj;Macintosh Hillsian;;Macintosh Hillser;;;;;;;;;;;x
d_maneamba;Maneamba;Maneamba;Maneamba;;Maneamba;;;;;;;;;x
d_maneamba_adj;Maneamban;;maneamber;;;;;;;;;;;x
d_manedina;Manedina;Manedina;Manedina;;Manedina;;;;;;;;;x
d_manedina_adj;Manedinan;;manediner;;;;;;;;;;;x
d_manehattan;Manehattan;Manehattan;Manehattan;;Manehattan;;;;;;;;;x
d_manehattan_adj;Manehattanian;;manehattaner;;;;;;;;;;;x
d_maneland;Maneland;Maneland;Maneland;;Maneland;;;;;;;;;x
d_maneland_adj;Manelandian;;manelander;;;;;;;;;;;x
d_mapleleaf;Mapleleaf;Mapleleaf;Mapleleaf;;Mapleleaf;;;;;;;;;x
d_mapleleaf_adj;Mapleleafian;;mapleleafer;;;;;;;;;;;x
d_mareakech;Mareakech;Mareakech;Mareakech;;Mareakech;;;;;;;;;x
d_mareakech_adj;Mareakechian;;mareakecher;;;;;;;;;;;x
d_marecia;Marecia;Marecia;Marecia;;Marecia;;;;;;;;;x
d_marecia_adj;Marecian;;marecer;;;;;;;;;;;x
d_marencia;Marencia;Marencia;Marencia;;Marencia;;;;;;;;;x
d_marencia_adj;Marencian;;marencer;;;;;;;;;;;x
d_mareonmane;Mareonmane;Mareonmane;Mareonmane;;Mareonmane;;;;;;;;;x
d_mareonmane_adj;Mareonmanean;;mareonmaner;;;;;;;;;;;x
d_maresul;Maresul;Maresul;Maresul;;Maresul;;;;;;;;;x
d_maresul_adj;Maresulian;;maresuler;;;;;;;;;;;x
d_maretolia;Maretolia;Maretolia;Maretolia;;Maretolia;;;;;;;;;x
d_maretolia_adj;Maretolian;;maretoler;;;;;;;;;;;x
d_markamear;Markamear;Markamear;Markamear;;Markamear;;;;;;;;;x
d_markamear_adj;Markamearian;;markamearer;;;;;;;;;;;x
d_marshend;Marshend;Marshend;Marshend;;Marshend;;;;;;;;;x
d_marshend_adj;Marshendian;;marshender;;;;;;;;;;;x
d_mecxicoltto;Mecxicoltto;Mecxicoltto;Mecxicoltto;;Mecxicoltto;;;;;;;;;x
d_mecxicoltto_adj;Mecxicolttian;;mecxicoltter;;;;;;;;;;;x
d_melian;Melian;Melian;Melian;;Melian;;;;;;;;;x
d_melian_adj;Melianian;;melianer;;;;;;;;;;;x
d_middlelands;Middlelands;Middlelands;Middlelands;;Middlelands;;;;;;;;;x
d_middlelands_adj;Middlelandsian;;middlelandser;;;;;;;;;;;x
d_mustangia;Mustangia;Mustangia;Mustangia;;Mustangia;;;;;;;;;x
d_mustangia_adj;Mustangian;;mustanger;;;;;;;;;;;x
d_neighingland;Neighingland;Neighingland;Neighingland;;Neighingland;;;;;;;;;x
d_neighingland_adj;Neighinglandian;;neighinglander;;;;;;;;;;;x
d_norboden;Norboden;Norboden;Norboden;;Norboden;;;;;;;;;x
d_norboden_adj;Norbodenian;;norbodener;;;;;;;;;;;x
d_norrbeak;Norrbeak;Norrbeak;Norrbeak;;Norrbeak;;;;;;;;;x
d_norrbeak_adj;Norrbeakian;;norrbeaker;;;;;;;;;;;x
d_north_everfree;North Everfree;North Everfree;North Everfree;;North Everfree;;;;;;;;;x
d_north_everfree_adj;North Everfreean;;North Everfrer;;;;;;;;;;;x
d_north_hay;North Hay;North Hay;North Hay;;North Hay;;;;;;;;;x
d_north_hay_adj;North Haian;;North Haer;;;;;;;;;;;x
d_north_horseshoe;North Horseshoe;North Horseshoe;North Horseshoe;;North Horseshoe;;;;;;;;;x
d_north_horseshoe_adj;North Horseshoean;;North Horsesher;;;;;;;;;;;x
d_north_island;North Island;North Island;North Island;;North Island;;;;;;;;;x
d_north_island_adj;North Islandian;;North Islander;;;;;;;;;;;x
d_north_ridge;North Ridge;North Ridge;North Ridge;;North Ridge;;;;;;;;;x
d_north_ridge_adj;North Ridgean;;North Ridger;;;;;;;;;;;x
d_omane;Omane;Omane;Omane;;Omane;;;;;;;;;x
d_omane_adj;Omanean;;omaner;;;;;;;;;;;x
d_oppadeloka;Oppadeloka;Oppadeloka;Oppadeloka;;Oppadeloka;;;;;;;;;x
d_oppadeloka_adj;Oppadelokan;;oppadeloker;;;;;;;;;;;x
d_ostfloy;Ostfloy;Ostfloy;Ostfloy;;Ostfloy;;;;;;;;;x
d_ostfloy_adj;Ostfloian;;ostfloer;;;;;;;;;;;x
d_owland;Owland;Owland;Owland;;Owland;;;;;;;;;x
d_owland_adj;Owlandian;;owlander;;;;;;;;;;;x
d_pegasopolis;Pegasopolis;Pegasopolis;Pegasopolis;;Pegasopolis;;;;;;;;;x
d_pegasopolis_adj;Pegasopolisian;;pegasopoliser;;;;;;;;;;;x
d_pegasosai;Pegasosai;Pegasosai;Pegasosai;;Pegasosai;;;;;;;;;x
d_pegasosai_adj;Pegasosian;;pegasoser;;;;;;;;;;;x
d_pegasus_pass;Pegasus Pass;Pegasus Pass;Pegasus Pass;;Pegasus Pass;;;;;;;;;x
d_pegasus_pass_adj;Pegasus Passian;;Pegasus Passer;;;;;;;;;;;x
d_platinum_fields;Platinum Fields;Platinum Fields;Platinum Fields;;Platinum Fields;;;;;;;;;x
d_platinum_fields_adj;Platinum Fieldsian;;Platinum Fieldser;;;;;;;;;;;x
d_powys;Powys;Powys;Powys;;Powys;;;;;;;;;x
d_powys_adj;Powysian;;powyser;;;;;;;;;;;x
d_ramzarba;Ramzarba;Ramzarba;Ramzarba;;Ramzarba;;;;;;;;;x
d_ramzarba_adj;Ramzarban;;ramzarber;;;;;;;;;;;x
d_redtrail;Redtrail;Redtrail;Redtrail;;Redtrail;;;;;;;;;x
d_redtrail_adj;Redtrailian;;redtrailer;;;;;;;;;;;x
d_reinshire;Reinshire;Reinshire;Reinshire;;Reinshire;;;;;;;;;x
d_reinshire_adj;Reinshirean;;reinshirer;;;;;;;;;;;x
d_ridgeland;Ridgeland;Ridgeland;Ridgeland;;Ridgeland;;;;;;;;;x
d_ridgeland_adj;Ridgelandian;;ridgelander;;;;;;;;;;;x
d_rittazed;Rittazed;Rittazed;Rittazed;;Rittazed;;;;;;;;;x
d_rittazed_adj;Rittazedian;;rittazeder;;;;;;;;;;;x
d_river_rock;River Rock;River Rock;River Rock;;River Rock;;;;;;;;;x
d_river_rock_adj;River Rockian;;River Rocker;;;;;;;;;;;x
d_riverside;Riverside;Riverside;Riverside;;Riverside;;;;;;;;;x
d_riverside_adj;Riversidean;;riversider;;;;;;;;;;;x
d_rumi;Rumi;Rumi;Rumi;;Rumi;;;;;;;;;x
d_rumi_adj;Rumian;;rumer;;;;;;;;;;;x
d_saddlia;Saddlia;Saddlia;Saddlia;;Saddlia;;;;;;;;;x
d_saddlia_adj;Saddlian;;saddler;;;;;;;;;;;x
d_san_oxe;San Oxe;San Oxe;San Oxe;;San Oxe;;;;;;;;;x
d_san_oxe_adj;San Oxean;;San Oxer;;;;;;;;;;;x
d_seaddle;Seaddle;Seaddle;Seaddle;;Seaddle;;;;;;;;;x
d_seaddle_adj;Seaddlean;;seaddler;;;;;;;;;;;x
d_seal_bay;Seal Bay;Seal Bay;Seal Bay;;Seal Bay;;;;;;;;;x
d_seal_bay_adj;Seal Baian;;Seal Baer;;;;;;;;;;;x
d_shinging_edge;Shinging Edge;Shinging Edge;Shinging Edge;;Shinging Edge;;;;;;;;;x
d_shinging_edge_adj;Shinging Edgean;;Shinging Edger;;;;;;;;;;;x
d_skydeia;Skydeia;Skydeia;Skydeia;;Skydeia;;;;;;;;;x
d_skydeia_adj;Skydeian;;skyder;;;;;;;;;;;x
d_smokey_marsh;Smokey Marsh;Smokey Marsh;Smokey Marsh;;Smokey Marsh;;;;;;;;;x
d_smokey_marsh_adj;Smokey Marshian;;Smokey Marsher;;;;;;;;;;;x
d_smokey_mountain;Smokey Mountain;Smokey Mountain;Smokey Mountain;;Smokey Mountain;;;;;;;;;x
d_smokey_mountain_adj;Smokey Mountainian;;Smokey Mountainer;;;;;;;;;;;x
d_soarleto;Soarleto;Soarleto;Soarleto;;Soarleto;;;;;;;;;x
d_soarleto_adj;Soarletian;;soarleter;;;;;;;;;;;x
d_south_horseshoe;South Horseshoe;South Horseshoe;South Horseshoe;;South Horseshoe;;;;;;;;;x
d_south_horseshoe_adj;South Horseshoean;;South Horsesher;;;;;;;;;;;x
d_south_tip;South Tip;South Tip;South Tip;;South Tip;;;;;;;;;x
d_south_tip_adj;South Tipian;;South Tiper;;;;;;;;;;;x
d_southeast_bank;Southeast Bank;Southeast Bank;Southeast Bank;;Southeast Bank;;;;;;;;;x
d_southeast_bank_adj;Southeast Bankian;;Southeast Banker;;;;;;;;;;;x
d_southway;Southway;Southway;Southway;;Southway;;;;;;;;;x
d_southway_adj;Southwaian;;southwaer;;;;;;;;;;;x
d_stagtree;Stagtree;Stagtree;Stagtree;;Stagtree;;;;;;;;;x
d_stagtree_adj;Stagtreean;;stagtrer;;;;;;;;;;;x
d_stakhacotal;Stakhacotal;Stakhacotal;Stakhacotal;;Stakhacotal;;;;;;;;;x
d_stakhacotal_adj;Stakhacotalian;;stakhacotaler;;;;;;;;;;;x
d_stallionand;Stallionand;Stallionand;Stallionand;;Stallionand;;;;;;;;;x
d_stallionand_adj;Stallionandian;;stallionander;;;;;;;;;;;x
d_stallonai;Stallonai;Stallonai;Stallonai;;Stallonai;;;;;;;;;x
d_stallonai_adj;Stallonian;;stalloner;;;;;;;;;;;x
d_stampahkalekka;Stampahkalekka;Stampahkalekka;Stampahkalekka;;Stampahkalekka;;;;;;;;;x
