EVTDESC_WOL_2080_BASTARD;I have unearthed authentic love letters proving that [FromFromFrom.GetTitledName] is actually a bastard! [FromFromFrom.GetPossPronounCap] mother, [FromFromFrom.Mother.GetTitledFirstName] had a torrid love affair with [FromFromFrom.RealFather.GetTitledName]. How should I use this shocking information?;J'ai découvert plusieurs lettres d'amour authentiques prouvant que [FromFromFrom.GetTitledName] est en réalité illégitime ! Sa mère, [FromFromFrom.Mother.GetTitledFirstName] avait une liaison torride avec [FromFromFrom.RealFather.GetTitledName]. Comment puis-je utiliser de telles informations si choquantes ?;Ich habe originale Liebesbriefe zu Tage gefördert, die beweisen, dass [FromFromFrom.GetTitledName] in Wahrheit ein Bastard ist! [FromFromFrom.GetPossPronounCap] Mutter, [FromFromFrom.Mother.GetTitledFirstName], hatte eine heiße Liebesaffäre mit [FromFromFrom.RealFather.GetTitledName]. Was soll ich mit dieser schockierenden Information anfangen?;;¡He descubierto auténticas cartas de amor que prueban que [FromFromFrom.GetTitledName] es en realidad bastardo/a! Su madre, [FromFromFrom.Mother.GetTitledFirstName], tuvo un tórrido romance con [FromFromFrom.RealFather.GetTitledName]. ¿Cómo debería usar esta espantosa información?;;;;;;;;;x
EVTDESC_WOL_2080_DEVIANT;My eyes and ears have discovered the bizarre and repulsive truth about [FromFromFrom.GetTitledName]'s sexual preferences. How should I use this juicy information?;Mes yeux et oreilles ont découvert la vérité aussi répugnante que bizarre à propos des penchants sexuels de [FromFromFrom.GetTitledName]. Comment puis-je utiliser de telles informations si juteuses ?;Meine Augen und Ohren haben die bizarre und abstoßende Wahrheit über die sexuellen Vorlieben von [FromFromFrom.GetTitledName] herausgefunden. Was soll ich mit dieser pikanten Information anfangen?;;Mis ojos y oídos han descubierto la extraña y repulsiva verdad sobre las preferencias sexuales de [FromFromFrom.GetTitledName]. ¿Cómo debo usar esta jugosa información?;;;;;;;;;x
EVTDESC_WOL_2080_HERETIC;Thanks to my loyal spies, I have found out that [FromFromFrom.GetTitledName] is attempting to promote [FromFromFrom.GetPossPronoun] vile heresies. How should I use this information?;Grâce à mes fidèles espions, j'ai découvert que [FromFromFrom.GetTitledName] tente actuellement de promouvoir ses viles hérésies. Comment puis-je utiliser de telles informations ?;Dank meiner treuen Spione habe ich herausgefunden, dass [FromFromFrom.GetTitledName] versucht, widerwärtige Irrlehren zu verbreiten. Was soll ich mit dieser Information anfangen?;;Gracias a mis leales espías, he descubierto que [FromFromFrom.GetTitledName] está intentando promover sus viles herejías. ¿Cómo debo usar esta información?;;;;;;;;;x
EVTDESC_WOL_2080_INFIDEL;My trusted informants tell me that [FromFromFrom.GetTitledName] is preaching [FromFromFrom.GetPossPronoun] false religion in [FromFromFrom.Capital.GetName]. How should I use this information?;Mes loyaux informateurs me rapportent que [FromFromFrom.GetTitledName] prêche sa fausse religion à [FromFromFrom.Capital.Capital.GetName]. Comment puis-je utiliser de telles informations ?;Meine getreuen Informanten haben mir mitgeteilt, dass [FromFromFrom.GetTitledName] eine falsche Religion in [FromFromFrom.Capital.Capital.GetName] durch Predigten verbreitet. Was soll ich mit dieser Information anfangen?;;Mis informantes de confianza me dicen que [FromFromFrom.GetTitledName] está predicando su religión falsa en [FromFromFrom.Capital.Capital.GetName]. ¿Cómo debo usar esta información?;;;;;;;;;x
EVTDESC_WOL_2080_TRAITOR;Though of somewhat dubious provenance, I have received information that [FromFromFrom.GetTitledName] is plotting treason against [FromFromFrom.GetPossPronoun] rightful liege! How should I use this explosive information?;J'ai reçu des informations qui, malgré le fait qu'elles proviennent de sources douteuses, affirment que [FromFromFrom.GetTitledName] est en train de monter un complot pour trahir son suzerain légitime ! Comment puis-je utiliser de telles informations si explosives ?;Ich habe Informationen erhalten, die besagen, dass [FromFromFrom.GetTitledName] plant, Hochverrat an [FromFromFrom.GetPossPronoun] rechtmäßigem Lehnsherrn zu begehen! Allerdings ist die Informationsquelle etwas zweifelhaft. Was soll ich mit dieser explosiven Information anfangen?;;Aunque de procedencia algo dudosa, he recibido información de que [FromFromFrom.GetTitledName] está tramando traición contra su señor legítimo. ¿Cómo debo usar esta explosiva información?;;;;;;;;;x
EVTOPTA_WOL_2080;Inform [target_spy_on.GetPossPronoun] liege, [target_spy_on.Liege.GetTitledName].;Informer mon suzerain, [target_spy_on.Liege.GetTitledName].;Informiert [target_spy_on.GetPossPronoun] Lehnsherrn, [target_spy_on.Liege.GetTitledName].;;Informar a su señor, [target_spy_on.Liege.GetTitledName]. ;;;;;;;;;x
EVTOPTB_WOL_2080;Expose and denounce [target_spy_on.GetObjectPronoun] publicly, giving me a reason to arrest [target_spy_on.GetObjectPronoun]!;Le/la dénoncer publiquement, me donnant ainsi une raison de l'arrêter !;Prangert [target_spy_on.GetObjectPronoun] öffentlich an, damit es einen Grund gibt, [target_spy_on.GetObjectPronoun] festzunehmen!;;¡Exponer y denunciar[target_spy_on.GetObjectPronoun] en público, dándome un motivo para detener[target_spy_on.GetObjectPronoun]!;;;;;;;;;x
EVTOPTB_WOL_2080_HARSH;Denounce [target_spy_on.GetObjectPronoun], giving me reasons for arrest and revokation!;Le/la dénoncer publiquement, me donnant ainsi une raison de l'arrêter et de révoquer son titre !;Prangert [target_spy_on.GetObjectPronoun] öffentlich an, damit es einen Grund gibt, [target_spy_on.GetObjectPronoun] festzunehmen und aller Titel zu entheben!;;¡Denuncia a [target_spy_on.GetObjectPronoun] en público, dándome una razón para su detención y despojar[target_spy_on.GetObjectPronoun] de su título!;;;;;;;;;x
EVTOPTC_WOL_2080;Threaten [target_spy_on.GetFirstName] with exposure unless [target_spy_on.GetSubjectPronoun] stays out of all factions.;Menacer [target_spy_on.GetFirstName] de le/la dénoncer si [target_spy_on.GetSubjectPronoun] ne reste pas en dehors de toutes les factions.;Droht [target_spy_on.GetFirstName] mit öffentlicher Bloßstellung, es sei denn, [target_spy_on.GetSubjectPronoun] bleibt allen Fraktionen fern.;;Amenazar a [target_spy_on.GetFirstName] con exponerlo/a a menos que se aleje de todas las facciones.;;;;;;;;;x
EVTOPTD_WOL_2080;Threaten [target_spy_on.GetFirstName] with exposure unless [target_spy_on.GetSubjectPronoun] joins my factions.;Menacer [target_spy_on.GetFirstName] de le/la dénoncer si [target_spy_on.GetSubjectPronoun] ne rejoint pas mes factions.;Droht [target_spy_on.GetFirstName] mit öffentlicher Bloßstellung, es sei denn, [target_spy_on.GetSubjectPronoun] schließt sich meiner Fraktion an.;;Amenazar a [target_spy_on.GetFirstName] con exponerlo/a exposición a menos que se una a mi facción.;;;;;;;;;x
EVTOPTE_WOL_2080;Keep this information to myself.;Garder ces informations pour moi-même.;Behaltet diese Information für Euch.;;Guardarme esta información.;;;;;;;;;x
EVTDESC_WOL_2081;[From.GetTitledName] claims to have proof that I have slandered [From.GetObjectPronoun] - just cause for arrest and imprisonment!;[From.GetTitledName] prétend détenir des informations prouvant mes tentatives de diffamation envers sa personne... ce qui justifie une arrestation aux yeux de la loi !;[From.GetTitledName] behauptet, es gebe Beweise dafür, dass ich schlecht über [From.GetObjectPronoun] geredet hätte – ein triftiger Grund für meine Festnahme und Verurteilung!;;[From.GetTitledName] dice tener pruebas que he calumniado a [From.GetObjectPronoun] ¡un motivo justo para arrestarme y encarcelarme!;;;;;;;;;x
EVTDESC_WOL_2081_BASTARD;[From.GetTitledName] claims to have discovered proof that my real father is in fact [Root.RealFather.GetTitledName], making me a bastard! I could be arrested, or even have my titles revoked over this!;[From.GetTitledName] prétend détenir des informations prouvant que mon vrai père est en réalité [Root.RealFather.GetTitledName], ce qui ferait de moi un enfant illégitime ! Je risque une arrestation, et je pourrais même perdre mes titres de noblesse !;[From.GetTitledName] behauptet, dass Beweise vorlägen, dass [Root.RealFather.GetTitledName] in Wirklichkeit mein Vater ist, was mich zu einem Bastard machen würde! Ich könnte deswegen festgenommen oder meine Titel könnten mir entzogen werden!;;¡[From.GetTitledName] afirma haber descubierto pruebas de que mi verdadero padre es en realidad [Root.RealFather.GetTitledName], lo que me convierte en bastardo/a! ¡Esto podría hacer que me arrestaran o incluso despojarme de mis títulos!;;;;;;;;;x
EVTDESC_WOL_2081_TRAITOR;[From.GetTitledName] is publicly denouncing me as a traitor, claiming to have witnesses that can testify against me. I could be arrested, or even have my titles revoked over this!;[From.GetTitledName] me dénonce publiquement comme un traître, et prétend avoir des témoins prêts à témoigner contre moi. Je risque une arrestation, et je pourrais même perdre mes titres de noblesse !;[From.GetTitledName] prangert mich öffentlich als Verräter an und behauptet, es gebe Zeugen, die gegen mich aussagen würden. Ich könnte festgenommen werden oder man könnte mir deswegen sogar meine Titel entziehen!;;[From.GetTitledName] me está denunciando públicamente como traidor, alegando tener testigos que pueden declarar contra mí. ¡Esto podría hacer que me arrestaran o incluso despojarme de mis títulos!;;;;;;;;;x
EVTDESC_WOL_2081_HERETIC;[From.GetTitledName] is claiming that I am promoting heresy! I could be arrested over this.;[From.GetTitledName] prétend que je me livre à la promotion de croyances hérétiques ! Je risque une arrestation à cause de ce scandale.;[From.GetTitledName] behauptet, ich würde Irrlehren Vorschub leisten! Dies könnte zu meiner Verhaftung führen.;;¡[From.GetTitledName] afirma que promuevo la herejía! Podría ser detenido por esto.;;;;;;;;;x
EVTDESC_WOL_2081_INFIDEL;[From.GetTitledName] is claiming that I am attempting to spread my [Root.Religion.GetGroupName] faith! I could be arrested over this.;[From.GetTitledName] prétend que j'essaie de répandre ma croyance envers [Root.Religion.GetGroupName] ! Je risque une arrestation à cause de ce scandale.;[From.GetTitledName] behauptet, dass ich versuchen würde, [Root.Religion.GetGroupName] zu verbreiten! Dies könnte zu meiner Verhaftung führen.;;¡[From.GetTitledName] afirma que intento extender mi fe [Root.Religion.GetGroupName]! Podría ser detenido por esto.;;;;;;;;;x
EVTDESC_WOL_2081_DEVIANT;[From.GetTitledName] claims to have unearthed shocking evidence of my criminal deviancy and low morals. I could be arrested over this slander.;[From.GetTitledName] prétend avoir découvert des preuves irréfutables de mes actions criminelles et de mon manque d'éthique. Je risque une arrestation à cause de cette diffamation.;[From.GetTitledName] behauptet, schockierende Beweise für meine schändliche Andersartigkeit und meine geringen Moralvorstellungen zu Tage gefördert zu haben. Dieser Rufmord könnte zu meiner Verhaftung führen.;;[From.GetTitledName] afirma que haber descubierto pruebas impactantes de mi perversión criminal y escasa moral. ¡Esta calumnia podría hacer que me detuvieran!;;;;;;;;;x
EVTOPTA_WOL_2081;Foul lies!;Vils mensonges !;Gemeine Lügen!;;¡Mentiras asquerosas!;;;;;;;;;x
EVTDESC_WOL_2082;[From.GetTitledName] has provided me with proof that [target_spy_on.GetTitledName] has been viciously slandering me! How should I use this information?;[From.GetTitledName] a fourni des informations prouvant que [target_spy_on.GetTitledName] a répandu des rumeurs diffamatoires sur ma personne ! Comment puis-je utiliser de telles informations ?;[From.GetTitledName] hat mir Beweise zukommen lassen, dass [target_spy_on.GetTitledName] mich übel verleumdet hat! Was soll ich mit dieser Information anfangen?;;¡[From.GetTitledName] me ha proporcionado pruebas de que [target_spy_on.GetTitledName] me está caluminiando vilmente! ¿Cómo usar esta información?;;;;;;;;;x
EVTDESC_WOL_2082_BASTARD;[From.GetTitledName] has unearthed authentic love letters proving that [target_spy_on.GetTitledName] is actually a bastard! [target_spy_on.GetPossPronounCap] mother, [target_spy_on.Mother.GetTitledFirstName] had a torrid love affair with [target_spy_on.RealFather.GetTitledName]. How should I use this shocking information?;[From.GetTitledName] a découvert plusieurs lettres d'amour authentiques prouvant que [target_spy_on.GetTitledName] est en réalité illégitime ! Sa mère, [target_spy_on.Mother.GetTitledFirstName] avait une liaison torride avec [target_spy_on.RealFather.GetTitledName]. Comment puis-je utiliser de telles informations si choquantes ?;[From.GetTitledName] hat originale Liebesbriefe zu Tage gefördert, die beweisen, dass [target_spy_on.GetTitledName] in Wirklichkeit ein Bastard ist! Die Mutter, [target_spy_on.Mother.GetTitledFirstName], hatte eine heiße Liebesaffäre mit [target_spy_on.RealFather.GetTitledName]. Was soll ich mit dieser schockierenden Information anfangen?;;[From.GetTitledName] ha descubierto auténticas cartas de amor demostrando que [target_spy_on.GetTitledName] es en realidad bastardo/a! La madre de [target_spy_on.GetPossPronounCap] tuvo un tórrido romance con [target_spy_on.RealFather.GetTitledName]. ¿Cómo debo usar esta espantosa información?;;;;;;;;;x
EVTDESC_WOL_2082_DEVIANT;[From.GetTitledName] has given me bizarre and repulsive evidence concerning [target_spy_on.GetTitledName]'s sexual preferences. How should I use this juicy information?;[From.GetTitledName] a découvert la vérité aussi répugnante que bizarre à propos des penchants sexuels de [target_spy_on.GetTitledName]. Comment puis-je utiliser de telles informations si juteuses ?;[From.GetTitledName] hat mir bizarre und abstoßende Beweise vorgelegt in Bezug auf die sexuellen Vorlieben von [target_spy_on.GetTitledName]. Was soll ich mit dieser pikanten Information anfangen?;;[From.GetTitledName] me ha dado pruebas extrañas y repulsivas acerca de las preferencias sexuales de [target_spy_on.GetTitledName]. ¿Cómo debería usar esta jugosa información?;;;;;;;;;x
EVTDESC_WOL_2082_HERETIC;[From.GetTitledName] claims that [target_spy_on.GetTitledName] is attempting to promote vile heresies. How should I use this information?;[From.GetTitledName] prétend que [FromFromFrom.GetTitledName] tente actuellement de promouvoir ses viles hérésies. Comment puis-je utiliser de telles informations ?;[From.GetTitledName] behauptet, dass [target_spy_on.GetTitledName] versuchen würde, widerwärtigen Irrlehren Vorschub zu leisten. Was soll ich mit dieser Information anfangen?;;[From.GetTitledName] afirma que [target_spy_on.GetTitledName] intenta promover herejías viles. ¿Cómo debo usar esta información?;;;;;;;;;x
EVTDESC_WOL_2082_INFIDEL;[From.GetTitledName] tell me that [target_spy_on.GetTitledName] is preaching [target_spy_on.GetPossPronoun] false religion in [target_spy_on.Capital.Capital.GetName]. How should I respond to this?;[From.GetTitledName] affirme que [target_spy_on.GetTitledName] prêche sa fausse religion à [target_spy_on.Capital.Capital.GetName]. Comment devrais-je répondre à ceci ?;[From.GetTitledName] teilte mir mit, dass [target_spy_on.GetTitledName] eine falsche Religion in [target_spy_on.Capital.Capital.GetName] durch Predigten verbreitet. Wie soll ich darauf reagieren?;;[From.GetTitledName] dice que [target_spy_on.GetTitledName] predica su falsa religión [target_spy_on.Capital.Capital.GetName]. ¿Cómo debo responder a esto?;;;;;;;;;x
EVTDESC_WOL_2082_TRAITOR;Though of somewhat dubious provenance, [From.GetTitledName] has presented me with evidence that [target_spy_on.GetTitledName] is plotting treason against me! How should I respond to this?;[From.GetTitledName] m'a présenté des informations qui, malgré le fait qu'elles proviennent de sources douteuses, affirment que [target_spy_on.GetTitledName] est en train de monter un complot pour me trahir ! Comment devrais-je répondre à ceci ?;[From.GetTitledName] hat mir Beweise vorgelegt, dass [target_spy_on.GetTitledName] Hochverrat gegen mich plant! Wie soll ich darauf reagieren?;;¡Aunque de la procedencia algo dudosa, [From.GetTitledName] me ha presentado pruebas de que [target_spy_on.GetTitledName] está tramando traición contra mí! ¿Cómo debo responder a esto?;;;;;;;;;x
EVTDESC_WOL_2083;[From.GetTitledName] was grateful, and upset, about the evidence I provided against [target_spy_on.GetTitledName]. [target_spy_on.GetSubjectPronounCap] has been publicly denounced and humiliated!;[From.GetTitledName] a exprimé sa gratitude et sa colère à l'égard des informations que j'ai fournies contre [target_spy_on.GetTitledName]. [target_spy_on.GetSubjectPronounCap] est désormais publiquement dénoncé(e) et humilié(e) !;[From.GetTitledName] war für die Beweise, die ich gegen [target_spy_on.GetTitledName] vorlegte, dankbar und gleichzeitig aufgebracht. [target_spy_on.GetSubjectPronounCap] wurde öffentlich angeprangert und gedemütigt!;;[From.GetTitledName] quedó agradecido/a, y trastornado/a, por las pruebas que le proporcioné contra [target_spy_on.GetTitledName]. ¡[target_spy_on.GetSubjectPronounCap] ha sido públicamente denunciado/a y humillado/a!;;;;;;;;;x
EVTOPTA_WOL_2083;Muahaha!;Mouhahaha !;Hahahaha!;;¡Jajajaja!;;;;;;;;;x
EVTDESC_WOL_2084;[From.GetTitledName] was grateful, and upset, about the evidence I provided against [target_spy_on.GetTitledName], and will use it to blackmail [target_spy_on.GetObjectPronoun] out of factionalism.;[From.GetTitledName] a exprimé sa gratitude et sa colère à l'égard des informations que j'ai fournies contre [target_spy_on.GetTitledName], et compte les utiliser à des fins de chantage pour l'intérêt du factionnalisme.;[From.GetTitledName] war dankbar für und gleichzeitig aufgebracht über die Beweise, die ich gegen [target_spy_on.GetTitledName] vorlegte und wird sie als Druckmittel verwenden, um sicherzustellen, dass [target_spy_on.GetObjectPronoun] sich keiner Fraktion anschließt.;;[From.GetTitledName] quedó agradecido/a, y trastornado/a, por las pruebas que le proporcioné contra [target_spy_on.GetTitledName]. Lo usaré para chantajear[target_spy_on.GetObjectPronoun] para sacarle de las facciones.;;;;;;;;;x
EVTOPTA_WOL_2084;The things I do for stability in the realm...;Ce qu'on ne ferait pas pour la stabilité du royaume...;Was ich nicht alles für die Stabilität des Reiches tue...;;Lo que hago por la estabilidad del reino...;;;;;;;;;x
EVTDESC_WOL_2085;[From.GetTitledName] reacted with shock at the evidence I provided against [target_spy_on.GetTitledName], but will not take any action against [target_spy_on.GetObjectPronoun].;[From.GetTitledName] a exprimé son choc à l'égard des informations que j'ai fournies sur [target_spy_on.GetTitledName], mais refuse de prendre toute action que ce soit.;[From.GetTitledName] war schockiert über die Beweise, die ich gegen [target_spy_on.GetTitledName] vorlegte, wird aber keine Maßnahmen ergreifen gegen [target_spy_on.GetObjectPronoun].;;[From.GetTitledName] reaccionó con sorpresa ante las pruebas que le proporcioné contra [target_spy_on.GetTitledName], pero no tomará ninguna acción contra [target_spy_on.GetObjectPronoun]. ;;;;;;;;;x
EVTOPTA_WOL_2085;A wasted opportunity!;Une opportunité gâchée !;Eine verschwendete Gelegenheit!;;¡Una oportunidad malgastada!;;;;;;;;;x
EVTDESC_WOL_2086;[From.GetTitledName] claims to have proof that I have slandered [From.GetObjectPronoun]. [From.GetSubjectPronounCap] promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.GetTitledName] prétend détenir des informations prouvant mes tentatives de diffamation envers sa personne. [From.GetSubjectPronounCap] promet de garder le secret, si je promets de rester en dehors de toutes les factions...;[From.GetTitledName] behauptet, dass Beweise vorlägen, dass ich [From.GetObjectPronoun] verleumdet hätte. [From.GetSubjectPronounCap] verspricht, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;[From.GetTitledName] afirma tener pruebas de que he calumniado a [From.GetObjectPronoun]. [From.GetSubjectPronounCap]. Promete guardárselas para sí si prometo quedarme fuera de todas las facciones;;;;;;;;;x
EVTDESC_WOL_2086_BASTARD;[From.GetTitledName] claims to have discovered proof that my real father is in fact [Root.RealFather.GetTitledName], making me a bastard! [From.GetSubjectPronounCap] promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.GetTitledName] prétend détenir des informations prouvant que mon vrai père est en réalité [Root.RealFather.GetTitledName]. [From.GetSubjectPronounCap] promet de garder le secret, si je promets de rester en dehors de toutes les factions...;[From.GetTitledName] behauptet, Beweise gefunden zu haben, dass [Root.RealFather.GetTitledName] in Wirklichkeit mein Vater ist, was mich zu einem Bastard machen würde! [From.GetSubjectPronounCap] verspricht, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;¡[From.GetTitledName] afirma haber descubierto la prueba que mi verdadero padre es de hecho [Root.RealFather.GetTitledName], lo que me convierte en un bastardo! Promete guardársela para sí si prometo quedarme fuera de todas las facciones..;;;;;;;;;x
EVTDESC_WOL_2086_TRAITOR;[From.GetTitledName] is publicly denouncing me as a traitor, claiming to have witnesses that can testify against me. [From.GetSubjectPronounCap] promises to keep this to [From.GetReflexivePronoun] if I promise to stay out of all factions...;[From.GetTitledName] vient de me dénoncer publiquement pour traîtrise, et prétend avoir des témoins prêts à témoigner contre ma personne. [From.GetSubjectPronounCap] promet de garder le secret, si je promets de rester en dehors de toutes les factions...;[From.GetTitledName] prangert mich öffentlich als Hochverräter an und behauptet, dass es Zeugen gäbe, die gegen mich aussagen würden. [From.GetSubjectPronounCap] verspricht, dies unter Verschluss zu halten, falls ich verspreche, mich keiner Fraktion anzuschließen...;;[From.GetTitledName] me está denunciando públicamente como traidor, afirmando tener testigos que pueden declarar contra mí. Promete guardarse esto para sí si prometo quedarme fuera de todas las facciones...;;;;;;;;;x
